,name,avg_voltage,voltage_profile,max_voltage,max_vol_cap,vol_capacity_profile,max_grav_cap,grav_capacity_profile
0,K_JVASP-155183_K2VF4.json,3.406640410423279,1.3773818016052246;1.3356480598449707;1.4441847801208496;1.5475220680236816;1.9419426918029785;2.7536749839782715;2.9728872776031494;2.6001203060150146;4.230166435241699;5.011651992797852;4.010668039321899;4.838735342025757;4.423237085342407;6.554848909378052;3.7155115604400635;5.748065233230591,6.554848909378052,49.74359904723013,49.743599047230106;49.743599047230106;49.743599047230106;49.74359904723011;49.743599047230106;49.743599047230106;49.74359904723011;49.74359904723012;49.74359904723011;49.74359904723011;49.74359904723011;49.74359904723011;49.74359904723012;49.74359904723013;49.7435990472301;49.743599047230106,25.414384524288536,16.331873431024597;16.730479088842273;17.149028737146498;17.589057611281635;18.05226266731396;18.540524452433697;19.05593262320979;19.600815841841534;20.17777695248874;20.789734558630986;21.439972402885036;22.13219831268973;22.870614945941405;23.660005187546467;24.505835863220288;25.414384524288536
1,K_JVASP-96912_KSb2F7.json,4.5207154750823975,4.007497549057007;4.075403451919556;4.380022048950195;4.440740585327148;4.740423202514648;4.828083515167236;4.827011585235596;4.866541862487793,4.866541862487793,34.09476117789585,34.09476117789584;34.09476117789585;34.09476117789585;34.09476117789585;34.09476117789585;34.09476117789584;34.09476117789584;34.09476117789584,8.784004564224025,8.060942629646542;8.156862380300126;8.255092381333457;8.355717114536933;8.458825231664212;8.564509814929867;8.672868657282056;8.784004564224025
2,K_JVASP-24872_K2MnF4.json,5.922453880310059,2.200969934463501;2.3452298641204834;2.930720090866089;3.0071566104888916;2.6200222969055176;2.6583333015441895;3.9365901947021484;3.9232654571533203;7.79814338684082;9.292370319366455;13.592714309692383;11.390051364898682;9.803261280059814;6.500438213348389;6.381938457489014;6.37805700302124,13.592714309692383,48.16225973205587,48.162259732055865;48.16225973205587;48.16225973205587;48.16225973205586;48.162259732055865;48.16225973205587;48.16225973205587;48.16225973205587;48.16225973205587;48.16225973205587;48.162259732055865;48.162259732055865;48.162259732055865;48.16225973205587;48.162259732055865;48.16225973205587,24.666552687027004,16.019763208388802;16.403100539612392;16.805233407701504;17.227578908790978;17.671700268118304;18.139326174256613;18.632373266503595;19.15297239213319;19.70349939202825;20.286611352795166;20.905289492334536;21.562890139510444;22.263205648068624;23.01053757911566;23.80978513511086;24.666552687027004
3,K_JVASP-16387_YbKSe2.json,2.863682985305786,1.9141464233398438;1.9958655834197998;3.110034704208374;3.2409920692443848;3.2938016653060913;3.3567994832992554;2.650885581970215;3.346938371658325,3.3567994832992554,47.044219898730546,47.044219898730546;47.04421989873054;47.04421989873054;47.04421989873053;47.044219898730546;47.04421989873054;47.044219898730546;47.04421989873054,9.975322995987838,9.053128034525612;9.174291100498808;9.298741346528736;9.426614385066504;9.558053392155067;9.693209642196429;9.832243088741109;9.975322995987838
4,K_JVASP-65682_KBaSe2.json,1.8176727294921875,1.5664443969726562;1.4822683334350586;1.3056745529174805;1.2684917449951172;2.782554864883423;2.555210828781128;1.7708055973052979;1.8099315166473389,2.782554864883423,45.78769087276221,45.7876908727622;45.7876908727622;45.7876908727622;45.7876908727622;45.78769087276219;45.78769087276219;45.7876908727622;45.78769087276221,11.162287381573785,10.020135381412238;10.168777334376983;10.32189569819918;10.479695777604647;10.642395626944257;10.810227055506967;10.983436729480164;11.162287381573785
5,Na_JVASP-25017_KNaPrNbO5.json,1.4587268829345703,1.162191390991211;1.2423343658447266;1.2937684059143066;1.2399840354919434;1.536832332611084;1.6735033988952637;1.7180914878845215;1.8031096458435059,1.8031096458435059,39.82993023945071,39.829930239450704;39.829930239450704;39.829930239450704;39.829930239450704;39.82993023945071;39.8299302394507;39.8299302394507;39.829930239450704,9.416370901356595,8.912458626678964;8.981118622607909;9.050844720386925;9.121661944765506;9.193596109881943;9.266673850636673;9.340922655573873;9.416370901356595
6,K_JVASP-34968_K5Dy3I12.json,1.9568806886672974,1.7612038850784302;1.2126203775405884;1.9691842794418335;1.5235098600387573;2.246029019355774;1.7442575693130493;2.3678033351898193;2.1380343437194824;2.2751262187957764;2.331037998199463,2.3678033351898193,27.94794301791965,27.94794301791965;27.94794301791965;27.94794301791964;27.947943017919645;27.94794301791965;27.94794301791965;27.947943017919645;27.947943017919645;27.94794301791965;27.94794301791965,6.601666220950193,6.075104928061974;6.129426546931349;6.184728383199375;6.2410372100184;6.298380784523535;6.3567878934567466;6.4162884013532535;6.4769133014596685;6.538694769566324;6.601666220950193
7,K_JVASP-106908_K2HgBiBr6.json,3.437194049358368,2.7936713695526123;4.0807167291641235,4.0807167291641235,116.28887199287246,116.28887199287246;116.28887199287246,28.87802194878929,27.710639740352327;28.87802194878929
8,K_JVASP-22668_K4ZnAs2.json,2.0490784645080566,1.1356858015060425;2.5893115997314453;1.9701274633407593;2.5011889934539795,2.5893115997314453,176.00739978702947,176.00739978702947;176.00739978702944;176.0073997870294;176.00739978702944,105.37223776289454,72.11573548632947;80.5945424305643;91.33273457281511;105.37223776289454
9,K_JVASP-68431_KBe2Tc.json,-0.6886093616485596,-0.988286018371582;-0.8924732208251953;-0.8480129241943359;-0.5540409088134766;-0.14777827262878418;0.29698729515075684;-1.3371665477752686;-1.245743989944458;-0.799706220626831;-0.7360208034515381;0.13365936279296875;0.11806535720825195;0.6526167392730713;0.532949686050415;-0.7599971294403076;-1.1734693050384521;-1.9215774536132812;-2.7249741554260254,0.6526167392730713,37.127710793624445,37.12771079362444;37.12771079362444;37.12771079362444;37.12771079362444;37.12771079362444;37.12771079362443;37.12771079362444;37.12771079362444;37.127710793624445;37.12771079362444;37.12771079362444;37.12771079362444;37.12771079362444;37.12771079362444;37.12771079362444;37.127710793624445;37.12771079362444;37.12771079362444,12.597422853529546,9.598669519551283;9.734985071023647;9.875228171525757;10.019571044027757;10.168196130162302;10.321296859527544;10.479078489552068;10.641759023589826;10.809570215880383;10.982758673116601;11.161587063630975;11.346335446669821;11.537302735903546;11.73480831325876;11.939193811399328;12.150825085782445;12.370094400236663;12.597422853529546
10,K_JVASP-63911_KBaPb.json,0.09932541847229004,-0.7218594551086426;-0.23657655715942383;-0.32712674140930176;-0.2847416400909424;0.034870147705078125;0.26021337509155273;0.792877197265625;1.276947021484375,1.276947021484375,40.124637805778804,40.124637805778804;40.1246378057788;40.124637805778804;40.1246378057788;40.1246378057788;40.1246378057788;40.1246378057788;40.124637805778804,9.588002809240846,8.732962007820884;8.845653352893615;8.96129108787709;9.079992296361041;9.201880348764645;9.327085330043852;9.455744502797904;9.588002809240846
11,K_JVASP-8205_KAg2SbS4.json,3.1121779680252075,3.112757921218872;3.0070950984954834;3.034982681274414;2.994419574737549;3.1063578128814697;3.0363543033599854;3.241952419281006;3.363503932952881,3.363503932952881,27.481110693708683,27.481110693708683;27.48111069370868;27.481110693708683;27.48111069370868;27.48111069370868;27.48111069370868;27.48111069370868;27.48111069370868,7.118304694438058,6.635939350745648;6.700807065378263;6.766955490566075;6.834422932870553;6.90324924192375;6.973475888916459;7.045146049926377;7.118304694438058
12,K_JVASP-10251_K2SO3.json,4.087395429611206,2.1372220516204834;1.9422223567962646;1.9967432022094727;1.9468121528625488;2.425014019012451;2.386068820953369;3.3818132877349854;3.3282229900360107;2.1582579612731934;2.497044086456299;2.659754991531372;2.9259727001190186;3.0116283893585205;3.262693166732788;3.095944881439209;3.690917491912842;4.034709692001343;5.037926912307739;4.386884927749634;4.992567777633667;4.490427494049072;4.877170085906982;4.771451473236084;5.5564866065979;5.484891891479492;5.7091593742370605;6.440586805343628;7.837224721908569;5.311258554458618;5.86249852180481;6.546367168426514;6.610709190368652,7.837224721908569,26.1897885506781,26.189788550678095;26.189788550678095;26.18978855067809;26.189788550678095;26.189788550678095;26.18978855067809;26.18978855067809;26.189788550678095;26.1897885506781;26.18978855067809;26.189788550678088;26.189788550678095;26.18978855067809;26.18978855067809;26.189788550678095;26.18978855067809;26.18978855067809;26.189788550678095;26.189788550678095;26.18978855067809;26.18978855067809;26.18978855067809;26.18978855067809;26.189788550678095;26.18978855067809;26.18978855067809;26.18978855067809;26.18978855067809;26.18978855067809;26.189788550678095;26.189788550678095;26.189788550678095,20.302468364261532,10.584447756596713;10.750442222318934;10.921726180037927;11.098556551457916;11.281207171080114;11.46997020117135;11.665157691206005;11.867103299289075;12.076164195535416;12.292723170246093;12.517190973059314;12.750008913148509;12.991651755099916;13.242630950454155;13.503498251197694;13.774849758930895;14.057330472253575;14.351639405383994;14.658535363518206;14.978843475384224;15.313462601398152;15.663373757474309;16.02964972074132;16.413466015262276;16.81611351473431;17.239012946819432;17.683731642504267;18.15200294663268;18.645748796310286;19.167106087223043;19.71845759059881;20.302468364261532
13,K_JVASP-110343_K3TlI6.json,3.6891382535298667,2.1981937885284424;3.5824644565582275;5.28675651550293,5.28675651550293,92.1075562268007,92.1075562268007;92.1075562268007;92.10755622680068,26.670570997017926,24.7450439857726;25.67175176909887;26.670570997017926
14,K_JVASP-125866_K3Ni.json,2.315699577331543,2.6972668170928955;-0.013672590255737305;0.004051685333251953;-0.009165763854980469;0.29860496520996094;0.046512603759765625;0.045296430587768555;0.2609436511993408;-0.1974174976348877;0.13881802558898926;0.7788069248199463;-1.1083509922027588;3.659079074859619;-0.13458919525146484;2.113875389099121;0.24803495407104492;0.2413959503173828;-0.15886831283569336;0.1662592887878418;0.04118919372558594;4.834980249404907;1.57633376121521;26.49050998687744;13.55689525604248,26.49050998687744,35.756019791142805,35.756019791142805;35.7560197911428;35.756019791142805;35.7560197911428;35.7560197911428;35.756019791142805;35.756019791142805;35.756019791142805;35.756019791142805;35.756019791142805;35.756019791142805;35.756019791142805;35.756019791142805;35.756019791142805;35.7560197911428;35.756019791142805;35.756019791142805;35.756019791142805;35.7560197911428;35.7560197911428;35.7560197911428;35.756019791142805;35.756019791142805;35.756019791142805,52.69186763887838,19.036408500672422;19.580159820146527;20.155887668956872;20.7664981763382;21.41526063097945;22.105866037369807;22.842497379744824;23.62991441868916;24.473556652340484;25.379669149896362;26.355457413125816;27.409279390671305;28.550885477128286;29.791721094997666;31.145311763737183;32.62775813930663;34.25837949579452;36.060560311264965;38.062878901564765;40.300634175291016;42.81794458563645;45.67068613705648;48.93068869261708;52.69186763887838
15,K_JVASP-107184_KPb3.json,0.8566919565200806,1.31545889377594;1.0679630041122437;1.3483500480651855;0.38051271438598633;0.8481528759002686;0.4301643371582031;1.2548692226409912;0.20806455612182617,1.3483500480651855,43.10098572740378,43.100985727403774;43.100985727403774;43.100985727403774;43.10098572740378;43.100985727403774;43.100985727403774;43.10098572740378;43.10098572740378,5.347570871721622,5.0706732106604315;5.108461288821204;5.146816810431805;5.185752653678902;5.22528208941537;5.265418796241129;5.306176876284398;5.347570871721622
16,K_JVASP-145879_KLiNiO2.json,3.010221481323242,2.0193886756896973;1.9874310493469238;2.172905683517456;2.109550714492798;2.203446865081787;2.172783374786377;2.322617530822754;2.26132869720459;2.760082721710205;2.694620132446289;2.9557671546936035;2.9257307052612305;2.598020553588867;2.5684452056884766;2.823533296585083;2.8472068309783936;2.248703956604004;2.551248550415039;2.377781867980957;2.720871925354004;2.382577419281006;2.774056911468506;2.462543487548828;2.8117942810058594;4.592833995819092;4.399918079376221;4.636971712112427;4.405811071395874;4.651576042175293;4.702563762664795;4.642038106918335;4.5429370403289795,4.702563762664795,21.607149795129537,21.60714979512953;21.607149795129533;21.607149795129533;21.607149795129533;21.607149795129533;21.60714979512953;21.607149795129537;21.60714979512953;21.60714979512953;21.607149795129533;21.60714979512953;21.607149795129533;21.607149795129533;21.60714979512953;21.607149795129533;21.60714979512953;21.607149795129533;21.60714979512953;21.60714979512953;21.607149795129533;21.60714979512953;21.607149795129533;21.607149795129533;21.607149795129533;21.607149795129533;21.60714979512953;21.607149795129533;21.607149795129533;21.607149795129533;21.60714979512953;21.60714979512953;21.607149795129533,8.47247086337992,6.125481637623534;6.180711991376241;6.2369473750142035;6.294215473306971;6.352544997261235;6.411965732117164;6.472508588063855;6.534205653855376;6.597090253522777;6.6611970063926575;6.726561890639455;6.793222310616535;6.861217168230898;6.9305869386476315;7.001373750633709;7.073621471876217;7.1473757996381035;7.222684357145102;7.299596796131055;7.378164906005615;7.458442730148729;7.540486689880641;7.624355716705043;7.710111393476734;7.797818105204415;7.887543200264721;7.979357162875791;8.073333797758655;8.169550428003204;8.268088107253606;8.369031847436958;8.47247086337992
17,K_JVASP-107610_K2LaAgCl6.json,3.360914468765259,2.00046706199646;1.9543282985687256;1.9271607398986816;2.355377197265625;2.0378082990646362;2.2359737157821655;2.2194195985794067;2.0610796213150024;4.578142166137695;4.446933031082153;4.533799648284912;4.622833490371704;4.361191987991333;4.523691415786743;4.561880826950073;5.354544401168823,5.354544401168823,17.45654993339924,17.456549933399238;17.45654993339924;17.456549933399238;17.45654993339924;17.45654993339924;17.45654993339924;17.45654993339924;17.45654993339924;17.456549933399238;17.45654993339924;17.456549933399238;17.456549933399238;17.456549933399238;17.45654993339924;17.45654993339924;17.456549933399238,7.214334577463898,6.230720209200189;6.287873484052534;6.34608497917238;6.4053843593717374;6.465802408702297;6.52737108374355;6.5901235699647165;6.654094341369309;6.7193192236476165;6.785835461080138;6.853681787454523;6.922898501279734;6.993527545604336;7.065612592771074;7.139199134467659;7.214334577463898
18,K_JVASP-119656_KIn5S8.json,3.06596040725708,3.06596040725708,3.06596040725708,130.85865357061653,130.85865357061653,30.816632842426717,30.816632842426717
19,K_JVASP-137686_KOsNO3.json,3.9343008995056152,3.4550366401672363;3.4422755241394043;2.9367990493774414;2.8932085037231445;3.297333240509033;3.309502124786377;3.525129795074463;3.504122257232666;4.2298688888549805;4.445433616638184;4.492710590362549;4.429896831512451;4.745791435241699;4.6995954513549805;4.649163722991943;4.892946720123291,4.892946720123291,26.911366724937654,26.911366724937643;26.911366724937647;26.911366724937647;26.91136672493765;26.911366724937643;26.911366724937647;26.911366724937654;26.911366724937643;26.911366724937647;26.911366724937647;26.91136672493765;26.91136672493765;26.911366724937647;26.91136672493765;26.911366724937643;26.911366724937643,6.57728193511961,5.7497483468051165;5.798384015031158;5.847849496087484;5.898166209876253;5.949356319911863;6.0014427658724765;6.0544492978765625;6.108400512592082;6.163321891293637;6.219239839991309;6.27618173176396;6.334175951439576;6.393251942775904;6.453440258306126;6.5147726120268965;6.57728193511961
20,K_JVASP-35374_K2NpO4.json,5.086971282958984,2.1254239082336426;2.098353862762451;2.0075130462646484;2.056133270263672;6.037535667419434;6.167513847351074;6.444938659667969;5.867961883544922;6.425027847290039;5.89349365234375;5.560149669647217;4.271923542022705;6.982059955596924;9.771589756011963;5.085175514221191;4.596746444702148,9.771589756011963,45.24796051052381,45.24796051052381;45.247960510523804;45.247960510523804;45.247960510523804;45.247960510523804;45.24796051052381;45.247960510523804;45.247960510523804;45.24796051052381;45.2479605105238;45.247960510523804;45.2479605105238;45.24796051052381;45.247960510523804;45.24796051052381;45.247960510523804,10.952437688308118,8.835011638202507;8.950369491610413;9.068779630045071;9.190364819524108;9.315254499231642;9.443585241179576;9.575501248394534;9.711154895450923;9.850707315609771;9.994329039319922;10.142200689401111;10.294513738867554;10.451471338077484;10.61328921872218;10.780196683113244;10.952437688308118
21,K_JVASP-112584_KTmMo2O8.json,3.498274803161621,3.1038079261779785;3.203766345977783;3.171280860900879;3.2896366119384766;3.207536220550537;3.329685688018799;3.2704715728759766;3.416940689086914;3.498948097229004;3.601353645324707;3.7433738708496094;3.839740753173828;3.771937370300293;3.812502861022949;3.847466468811035;3.863947868347168,3.863947868347168,17.881369829989165,17.88136982998916;17.88136982998916;17.881369829989165;17.881369829989165;17.88136982998916;17.881369829989165;17.881369829989165;17.881369829989165;17.881369829989165;17.881369829989165;17.881369829989165;17.881369829989165;17.881369829989165;17.881369829989165;17.881369829989165;17.88136982998916,3.409836483015337,3.1730784630318136;3.187834702045041;3.2027288285658564;3.21776278437092;3.232938547868483;3.248258134966299;3.2637235999643317;3.2793370364730814;3.2951005783584018;3.311016400713693;3.3270867208604127;3.3433137993778637;3.359699941163261;3.376247496523131;3.392958862297118;3.409836483015337
22,K_JVASP-40367_K4P2PdS8.json,3.094028949737549,2.7302358150482178;2.7334091663360596;2.765169143676758;2.7858381271362305;2.7212560176849365;2.8791420459747314;2.9348645210266113;2.9773449897766113;3.2427427768707275;3.331958055496216;3.3707211017608643;3.443232774734497;3.3637590408325195;3.4854068756103516;3.315864086151123;3.423518657684326,3.4854068756103516,28.861982875781358,28.861982875781354;28.861982875781358;28.861982875781354;28.861982875781358;28.861982875781354;28.861982875781354;28.861982875781358;28.86198287578135;28.861982875781354;28.861982875781354;28.861982875781354;28.861982875781358;28.861982875781358;28.861982875781358;28.861982875781354;28.861982875781354,15.415124428131419,11.526909569906499;11.724056428792295;11.928064311154026;12.139297721411406;12.358147449423363;12.585032983384469;12.820405193485207;13.06474932245963;13.31858832475854;13.582486602702632;13.857054195789729;14.142951488602105;14.440894513789667;14.75166093977073;15.076096848564251;15.415124428131419
23,K_JVASP-145401_KNb6S8.json,2.2439699172973633,1.7621593475341797;2.3627095222473145;2.6070408821105957,2.6070408821105957,53.0023469973852,53.002346997385196;53.0023469973852;53.0023469973852,10.802809965573068,10.472725174185245;10.635206976954237;10.802809965573068
24,K_JVASP-9975_K2CaC2O6.json,3.0398216247558594,3.0933756828308105;3.1080269813537598;2.887643814086914;2.9270801544189453;2.7164177894592285;2.712240695953369;2.508676052093506;2.66780424118042;3.1659369468688965;3.279719829559326;3.4024462699890137;3.6281142234802246;3.125328540802002;3.3486380577087402;3.092285633087158;2.9734110832214355,3.6281142234802246,36.78383023426861,36.783830234268606;36.783830234268606;36.783830234268606;36.783830234268606;36.783830234268606;36.783830234268606;36.783830234268606;36.783830234268606;36.783830234268606;36.783830234268606;36.783830234268606;36.78383023426861;36.78383023426861;36.783830234268606;36.783830234268606;36.783830234268606,20.30623393527466,14.059135625554523;14.353520941572729;14.660498235264091;14.980893072972597;15.31560480215453;15.665614982041422;16.031996997343686;16.415927053312927;16.818696789407362;17.241727796542843;17.686588381735667;18.155012996788102;18.64892483834858;19.170462240182967;19.722009621388597;20.30623393527466
25,Na_JVASP-87105_KNaTe.json,2.2464646100997925,0.9725984334945679;1.031928300857544;1.5774375200271606;2.082260847091675;2.8882426023483276;3.8764522075653076;3.2157102227211;2.3270867466926575,3.8764522075653076,55.25388956894122,55.25388956894122;55.253889568941204;55.253889568941204;55.25388956894121;55.25388956894121;55.253889568941204;55.25388956894121;55.25388956894121,19.75670955161769,17.661549210001475;17.933232665763448;18.21340519224948;18.502470980751077;18.8008602961286;19.109031613715093;19.427473969882637;19.75670955161769
